lat(degree),lon(degree),time(h),sntmt_AFINN(_),sntmt_NLTK_comp(_),sntmt_NLTK_neg(_),sntmt_NLTK_neu(_),sntmt_NLTK_pos(_),temp(C),temp_max(C),temp_min(C),humidity(%),pressure(hPa),sky(__),sunrise(h),sunset(h),wind(m/s),wind_deg(degree),cloudiness(%),rain_3h(mm),snow_3h(mm)
36.2277,-115.264,20.9477777778,0,0.0,0.0,1.0,0.0,29.98,32,28,39,1011,Clear,9.11666666667,22.2833333333,1.5,20,0,nan,nan
32.7795,-97.3463,22.9483333333,5,0.7964,0.092,0.554,0.354,26.87,28,25,74,1014,Clear,7.98333333333,21.0333333333,2.6,100,1,nan,nan
34.0194,-118.4108,20.9486111111,0,0.0,0.0,1.0,0.0,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
42.332,-71.0202,23.9486111111,-2,-0.4588,0.294,0.55,0.156,16.5,19,13,72,1014,Mist,6.03333333333,19.4833333333,0.52,81.5005,20,nan,nan
39.9848,-82.985,23.9486111111,0,0.0,0.0,1.0,0.0,16.61,18,15,55,1020,Clouds,6.88333333333,20.2166666667,2.6,20,90,nan,nan
37.7751,-122.4193,20.9491666667,1,0.501,0.0,0.812,0.188,17.02,19,15,77,1009,Clear,9.56666666667,22.8,2.1,50,1,nan,nan
34.0194,-118.4108,20.9494444444,0,0.0,0.0,1.0,0.0,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
29.4724,-98.5251,22.9502777778,1,0.516,0.0,0.767,0.233,26.23,27,25,78,1012,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
29.7805,-95.3863,22.9502777778,0,0.0,0.0,1.0,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
41.8376,-87.6818,22.9508333333,5,0.2628,0.082,0.7665,0.1515,15.25,18,12,55,1021,Clouds,7.15,20.5666666667,4.1,20,40,nan,nan
29.7805,-95.3863,22.9511111111,0,0.0,0.0,1.0,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
40.6643,-73.9385,23.9513888889,-1,0.0517,0.34,0.406,0.254,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
42.332,-71.0202,23.9513888889,-1,0.0998,0.1715,0.5895,0.239,17.18,19,15,82,1015,Clear,6.03333333333,19.4833333333,1.5,310,1,nan,nan
29.7805,-95.3863,22.9513888889,0,0.0,0.0,0.5,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
37.7751,-122.4193,20.9516666667,-2,-0.0453,0.0723333333333,0.820333333333,0.107333333333,18.85,22,16,87,1011,Clouds,9.56666666667,22.8,4.1,290,75,nan,nan
36.2277,-115.264,20.9519444444,3,0.3543,0.112,0.6095,0.2785,29.98,32,28,39,1011,Clear,9.11666666667,22.2833333333,1.5,20,0,nan,nan
41.8376,-87.6818,22.9519444444,2,0.4215,0.0,0.741,0.259,15.98,18,13,55,1022,Clouds,7.15,20.5666666667,4.6,30,20,nan,nan
34.0194,-118.4108,20.9525,-5,-0.8078,0.343,0.657,0.0,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
29.7805,-95.3863,22.9533333333,-2,0.13075,0.1485,0.701,0.1505,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
36.1718,-86.785,22.9533333333,3,0.4117,0.0,0.728,0.272,20.38,22,18,72,1017,Clear,7.21666666667,20.3833333333,2.1,20,1,nan,nan
36.2277,-115.264,20.9538888889,0,0.0,0.0,1.0,0.0,30.82,32,28,29,1010,Clouds,9.11666666667,22.2833333333,3.6,80,20,nan,nan
37.7751,-122.4193,20.9541666667,4,0.3243,0.0,0.847,0.153,17.02,19,15,77,1009,Clear,9.56666666667,22.8,2.1,50,1,nan,nan
40.6643,-73.9385,23.9541666667,0,0.0,0.0,1.0,0.0,19.44,23,14,52,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
29.4724,-98.5251,22.9544444444,3,0.6124,0.0,0.792,0.208,26.23,27,25,78,1012,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
34.0194,-118.4108,20.9547222222,2,0.4939,0.0,0.556,0.444,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
36.2277,-115.264,20.9547222222,0,0.0,0.0,1.0,0.0,29.98,32,28,39,1011,Clear,9.11666666667,22.2833333333,1.5,20,0,nan,nan
40.0094,-75.1333,23.9552777778,2,0.4995,0.0,0.382,0.618,17.28,21,15,82,1015,Clear,6.36666666667,19.7,1.17,310,1,nan,nan
40.6643,-73.9385,23.9555555556,0,0.0,0.0,1.0,0.0,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
30.3072,-97.756,22.9558333333,0,0.0,0.0,1.0,0.0,26.87,28,26,83,1011,Clear,8.06666666667,21.0166666667,2.92,350.5,1,nan,nan
30.3072,-97.756,22.9558333333,0,0.0,0.0,1.0,0.0,26.23,28,24,83,1012,Mist,8.06666666667,21.0166666667,2.92,350.5,1,nan,nan
40.0094,-75.1333,23.9558333333,3,-0.22995,0.1305,0.8045,0.065,17.28,21,15,82,1015,Clear,6.36666666667,19.7,1.17,310,1,nan,nan
29.7805,-95.3863,22.9561111111,-1,0.2401,0.0,0.911,0.089,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
32.7757,-96.7967,22.9561111111,-1,-0.0387,0.223,0.777,0.0,27.27,28,26,74,1013,Clear,7.95,21.0,3.1,70,1,nan,nan
29.7805,-95.3863,22.9566666667,-7,-0.765,0.239,0.761,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
30.3072,-97.756,22.9566666667,0,0.0,0.0,1.0,0.0,26.87,28,26,83,1011,Clear,8.06666666667,21.0166666667,2.92,350.5,1,nan,nan
42.332,-71.0202,23.9569444444,0,0.0,0.0,1.0,0.0,16.5,19,13,72,1014,Mist,6.03333333333,19.4833333333,0.52,81.5005,20,nan,nan
41.8376,-87.6818,22.9569444444,2,0.35885,0.0,0.7695,0.2305,15.98,18,13,55,1022,Clouds,7.15,20.5666666667,4.6,30,20,nan,nan
32.8153,-117.135,20.9572222222,0,0.0,0.0,1.0,0.0,19.81,21,18,73,1010,Clouds,9.31666666667,22.35,2.6,290,90,nan,nan
34.0194,-118.4108,20.9572222222,0,0.0,0.0,1.0,0.0,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
29.7805,-95.3863,22.9575,-5,-0.17,0.143,0.857,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
29.4724,-98.5251,22.9583333333,2,0.2463,0.0,0.778,0.222,26.5,27,26,78,1010,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
34.0194,-118.4108,20.9586111111,-2,-0.4019,0.144,0.856,0.0,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
37.7751,-122.4193,20.9586111111,0,-0.25,0.206,0.672,0.122,18.85,22,16,87,1011,Clouds,9.56666666667,22.8,4.1,290,75,nan,nan
30.337,-81.6613,22.9594444444,2,0.5994,0.0,0.505,0.495,26.74,28,24,100,1013,Clear,6.98333333333,19.95,3.27,158,1,nan,nan
45.537,-122.65,20.96,2,0.0501,0.126,0.78025,0.09375,20.49,22,19,52,1016,Clouds,9.4,23.0,6.7,310,20,nan,nan
32.7757,-96.7967,22.9605555556,0,0.0,0.0,1.0,0.0,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
40.6643,-73.9385,23.9605555556,0,0.0,0.0,1.0,0.0,19.44,23,14,52,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
38.9041,-77.0171,23.9616666667,0,0.0,0.0,1.0,0.0,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
42.383,-83.1022,23.9619444444,0,0.0,0.0,1.0,0.0,13.21,15,11,71,1021,Clear,6.83333333333,20.2833333333,3.42,18.5005,1,nan,nan
29.7805,-95.3863,22.9619444444,4,0.6408,0.0,0.415,0.585,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
41.8376,-87.6818,22.9625,0,0.0,0.0,1.0,0.0,15.98,18,13,55,1022,Clouds,7.15,20.5666666667,4.6,30,20,nan,nan
34.0194,-118.4108,20.9625,0,0.0,0.0,1.0,0.0,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
32.7757,-96.7967,22.9630555556,6,0.7579,0.0,0.649,0.351,27.27,28,26,74,1013,Clear,7.95,21.0,3.1,70,1,nan,nan
29.7805,-95.3863,22.9636111111,0,0.0,0.0,1.0,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
32.7757,-96.7967,22.9638888889,0,0.0,0.0,1.0,0.0,27.27,28,26,74,1013,Clear,7.95,21.0,3.1,70,1,nan,nan
29.4724,-98.5251,22.9647222222,-4,-0.7717,0.573,0.427,0.0,26.23,27,25,78,1012,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
42.332,-71.0202,23.9655555556,2,0.3479,0.0,0.613333333333,0.386666666667,17.18,19,15,82,1015,Clear,6.03333333333,19.4833333333,1.5,310,1,nan,nan
40.6643,-73.9385,23.9661111111,0,0.0,0.0,1.0,0.0,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
47.6205,-122.3509,20.9663888889,0,-0.0516,0.098,0.902,0.0,19.89,21,18,49,1017,Clouds,9.31666666667,23.0333333333,2.1,None,20,nan,nan
34.0194,-118.4108,20.9666666667,0,-0.31905,0.123,0.8445,0.0325,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
41.8376,-87.6818,22.9672222222,3,0.7574,0.0,0.435,0.565,15.98,18,13,55,1022,Clouds,7.15,20.5666666667,4.6,30,20,nan,nan
32.7757,-96.7967,22.9672222222,1,-0.0516,0.33,0.357,0.313,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
32.8153,-117.135,20.9677777778,0,0.0,0.0,1.0,0.0,20.45,22,19,73,1010,Clouds,9.31666666667,22.35,2.6,320,90,nan,nan
35.2087,-80.8307,23.9677777778,0,0.0,0.0,1.0,0.0,21.91,23,21,100,1016,Clear,6.83333333333,19.9833333333,2.1,30,1,nan,nan
31.8484,-106.427,21.9677777778,0,0.2732,0.0,0.792,0.208,25.94,27,23,47,1015,Clouds,8.61666666667,21.6166666667,6.7,110,90,nan,nan
31.8484,-106.427,21.9691666667,0,0.0,0.0,1.0,0.0,25.46,27,22,47,1015,Clouds,8.61666666667,21.6166666667,6.7,110,90,nan,nan
34.0194,-118.4108,20.9694444444,6,0.8113,0.0,0.404,0.596,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
34.0194,-118.4108,20.9697222222,1,0.25,0.382,0.118,0.5,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
47.6205,-122.3509,20.97,0,0.0,0.0,1.0,0.0,19.89,21,18,49,1017,Clouds,9.31666666667,23.0333333333,2.1,None,20,nan,nan
35.1035,-89.9785,22.97,-4,-0.7358,0.427,0.573,0.0,20.58,24,18,57,1016,Clouds,7.45,20.5833333333,4.1,50,20,nan,nan
29.7805,-95.3863,22.9705555556,0,0.0,0.0,1.0,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
38.9041,-77.0171,23.9705555556,-1,0.2732,0.179,0.52,0.301,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
29.7805,-95.3863,22.9705555556,0,0.0,0.0,1.0,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
45.537,-122.65,20.9705555556,3,0.28595,0.0,0.8745,0.1255,20.49,22,19,52,1016,Clouds,9.4,23.0,6.7,310,20,nan,nan
32.7757,-96.7967,22.9719444444,0,0.0,0.0,1.0,0.0,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
42.332,-71.0202,23.9722222222,0,0.0,0.0,1.0,0.0,16.5,19,13,72,1014,Mist,6.03333333333,19.4833333333,0.52,81.5005,20,nan,nan
29.7805,-95.3863,22.9725,-1,-0.4995,0.227,0.773,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
29.7805,-95.3863,22.9725,0,-0.1779,0.175,0.825,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
39.7618,-104.8806,21.9725,1,0.5106,0.0,0.68,0.32,19.33,22,14,48,1019,Clear,8.35,21.6833333333,1.77,302,1,nan,nan
34.0194,-118.4108,20.9727777778,-3,-0.23775,0.2025,0.7975,0.0,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
29.7805,-95.3863,22.9747222222,0,0.0,0.0,1.0,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
29.7805,-95.3863,22.975,3,-0.2498,0.222,0.778,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
41.8376,-87.6818,22.975,3,-0.2498,0.222,0.778,0.0,15.98,18,13,55,1022,Clouds,7.15,20.5666666667,4.6,30,20,nan,nan
34.0194,-118.4108,20.9752777778,-10,-0.77345,0.388,0.612,0.0,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
32.7757,-96.7967,22.9761111111,0,0.0,0.0,1.0,0.0,27.27,28,26,74,1013,Clear,7.95,21.0,3.1,70,1,nan,nan
29.7805,-95.3863,22.9772222222,4,0.1879,0.148,0.62,0.231,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
39.3002,-76.6105,23.9775,0,0.4588,0.0,0.7,0.3,20.07,24,17,77,1016,Clouds,6.46666666667,19.7833333333,3.07,339.5,40,nan,nan
38.9041,-77.0171,23.9775,0,0.0,0.0,1.0,0.0,20.13,24,17,82,1016,Rain,6.51666666667,19.8,3.07,339.5,40,nan,nan
29.4724,-98.5251,22.9777777778,0,0.0,0.0,1.0,0.0,26.5,27,26,78,1010,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
37.7751,-122.4193,20.9777777778,7,0.64275,0.047,0.6175,0.3355,17.02,19,15,77,1009,Clear,9.56666666667,22.8,2.1,50,1,nan,nan
40.0094,-75.1333,23.9780555556,0,0.0,0.0,1.0,0.0,17.28,21,15,82,1015,Clear,6.36666666667,19.7,1.17,310,1,nan,nan
29.7805,-95.3863,22.9788888889,0,0.7351,0.0,0.64,0.36,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
40.6643,-73.9385,23.9797222222,0,0.128,0.186,0.603,0.211,19.44,23,14,52,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
34.0194,-118.4108,20.9802777778,0,0.0,0.0,1.0,0.0,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
32.8153,-117.135,20.9808333333,-5,-0.822,0.352,0.648,0.0,20.45,22,19,73,1010,Clouds,9.31666666667,22.35,2.6,320,90,nan,nan
32.7757,-96.7967,22.9808333333,3,0.5994,0.0,0.435,0.565,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
39.3002,-76.6105,23.9811111111,0,0.0,0.0,1.0,0.0,20.07,24,17,77,1016,Clouds,6.46666666667,19.7833333333,3.07,339.5,40,nan,nan
29.4724,-98.5251,22.9813888889,0,0.0,0.0,1.0,0.0,26.23,27,25,78,1012,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
29.7805,-95.3863,22.9816666667,-2,-0.5719,0.381,0.619,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
45.537,-122.65,20.9819444444,0,0.2172,0.0,0.8175,0.1825,20.49,22,19,52,1016,Clouds,9.4,23.0,6.7,310,20,nan,nan
34.0194,-118.4108,20.9825,0,0.0,0.0,1.0,0.0,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
32.7757,-96.7967,22.9825,2,0.2463,0.0,0.742,0.258,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
32.7757,-96.7967,22.9827777778,2,-0.2755,0.26,0.74,0.0,27.27,28,26,74,1013,Clear,7.95,21.0,3.1,70,1,nan,nan
40.0094,-75.1333,23.9827777778,-1,-0.0772,0.302,0.698,0.0,16.83,20,13,100,1017,Clear,6.36666666667,19.7,1.17,310,1,nan,nan
41.8376,-87.6818,22.9827777778,0,0.0,0.0,1.0,0.0,15.98,18,13,55,1022,Clouds,7.15,20.5666666667,4.6,30,20,nan,nan
40.6643,-73.9385,23.9830555556,0,-0.1531,0.15,0.726,0.124,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
34.0194,-118.4108,20.9838888889,3,0.6369,0.0,0.704,0.296,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
40.0094,-75.1333,23.9838888889,-1,0.0,0.134,0.732,0.134,16.83,20,13,100,1017,Clear,6.36666666667,19.7,1.17,310,1,nan,nan
45.537,-122.65,20.9852777778,9,0.46625,0.0,0.6475,0.3525,20.49,22,19,52,1016,Clouds,9.4,23.0,6.7,310,20,nan,nan
40.6643,-73.9385,23.9863888889,-8,-0.425066666667,0.27,0.73,0.0,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
32.8153,-117.135,20.9863888889,2,0.3612,0.0,0.894,0.106,20.45,22,19,73,1010,Clouds,9.31666666667,22.35,2.6,320,90,nan,nan
32.7757,-96.7967,22.9866666667,0,0.0,0.0,1.0,0.0,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
40.6643,-73.9385,23.9866666667,0,0.0,0.0,1.0,0.0,19.44,23,14,52,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
29.4724,-98.5251,22.9872222222,-2,-0.3818,0.133,0.867,0.0,26.23,27,25,78,1012,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
38.9041,-77.0171,23.9875,-3,0.0889,0.121666666667,0.777333333333,0.101,20.13,24,17,82,1016,Rain,6.51666666667,19.8,3.07,339.5,40,nan,nan
32.7757,-96.7967,22.9875,2,0.4902,0.071,0.745,0.184,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
40.6643,-73.9385,23.9877777778,6,0.401,0.0,0.83,0.17,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
29.4724,-98.5251,22.9877777778,1,0.4019,0.0,0.803,0.197,26.23,27,25,78,1012,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
47.6205,-122.3509,20.9883333333,1,0.116866666667,0.0526666666667,0.826666666667,0.120666666667,19.89,21,18,49,1017,Clouds,9.31666666667,23.0333333333,2.1,None,20,nan,nan
29.7805,-95.3863,22.9886111111,0,0.0,0.0,1.0,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
39.7767,-86.1459,23.9888888889,2,0.5719,0.0,0.73,0.27,17.76,20,15,87,1020,Clouds,7.1,20.4166666667,2.6,40,40,nan,nan
29.7805,-95.3863,22.9894444444,4,0.6124,0.0,0.667,0.333,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
42.332,-71.0202,23.9897222222,0,0.152433333333,0.0636666666667,0.672333333333,0.264,17.18,19,15,82,1015,Clear,6.03333333333,19.4833333333,1.5,310,1,nan,nan
29.7805,-95.3863,22.9902777778,10,0.891,0.0,0.674,0.326,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
29.7805,-95.3863,22.9902777778,-4,-0.4037,0.158,0.842,0.0,27.88,30,26,78,1010,Clear,7.91666666667,20.85,2.1,80,1,nan,nan
38.9041,-77.0171,23.9908333333,0,0.0,0.0,1.0,0.0,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
34.0194,-118.4108,20.9919444444,0,0.0,0.0,1.0,0.0,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
39.7618,-104.8806,21.9927777778,-4,-0.2875,0.148,0.852,0.0,18.88,21,13,51,1019,Clear,8.35,21.6833333333,1.5,190,1,nan,nan
45.537,-122.65,20.9933333333,-8,-0.9231,0.381,0.619,0.0,20.49,22,19,52,1016,Clouds,9.4,23.0,6.7,310,20,nan,nan
29.7805,-95.3863,22.9938888889,-4,-0.7358,0.427,0.573,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
32.7757,-96.7967,22.9938888889,2,0.4404,0.0,0.805,0.195,27.27,28,26,74,1013,Clear,7.95,21.0,3.1,70,1,nan,nan
32.7757,-96.7967,22.9941666667,0,0.0,0.0,1.0,0.0,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
40.6643,-73.9385,23.9952777778,2,0.2023,0.0,0.69,0.31,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
40.6643,-73.9385,23.9958333333,4,0.55925,0.0715,0.589,0.3395,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
42.383,-83.1022,23.9961111111,0,-0.21515,0.208,0.792,0.0,13.21,15,11,71,1021,Clear,6.83333333333,20.2833333333,3.42,18.5005,1,nan,nan
40.6643,-73.9385,23.9961111111,0,0.0910666666667,0.0,0.885333333333,0.114666666667,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
39.7767,-86.1459,23.9963888889,0,0.0,0.0,1.0,0.0,17.76,20,15,87,1020,Clouds,7.1,20.4166666667,2.6,40,40,nan,nan
34.0194,-118.4108,20.9966666667,3,0.5574,0.0,0.714,0.286,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
29.4724,-98.5251,22.9972222222,3,0.6369,0.0,0.724,0.276,26.5,27,26,78,1010,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
34.0194,-118.4108,20.9977777778,1,0.128,0.185,0.588,0.227,20.24,22,18,77,1009,Clouds,9.35,22.45,1.07,213.5,75,nan,nan
41.8376,-87.6818,22.9980555556,-2,-0.175566666667,0.0846666666667,0.915333333333,0.0,15.24,18,12,55,1021,Clear,7.15,20.5666666667,3.1,30,1,nan,nan
39.9848,-82.985,23.9983333333,0,0.0,0.0,1.0,0.0,16.37,18,14,63,1020,Clouds,6.88333333333,20.2166666667,1.5,30,90,nan,nan
29.7805,-95.3863,22.9988888889,-2,-0.2732,0.677,0.323,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
29.7805,-95.3863,22.9991666667,0,0.0,0.0,1.0,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
34.0194,-118.4108,21.0002777778,0,0.0,0.0,1.0,0.0,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
40.6643,-73.9385,0.000277777777778,0,0.27055,0.0,0.8335,0.1665,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
40.6643,-73.9385,0.00111111111111,6,0.4078,0.0,0.8535,0.1465,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
34.0194,-118.4108,21.0025,0,0.1326,0.0,0.822,0.178,21.6,24,19,77,1008,Clouds,9.35,22.45,2.1,270,75,nan,nan
38.9041,-77.0171,0.00361111111111,-1,-0.1027,0.113,0.887,0.0,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
29.7805,-95.3863,23.0041666667,0,0.0,0.0,1.0,0.0,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
35.2087,-80.8307,0.00444444444444,0,0.0,0.0,1.0,0.0,22.09,23,20,78,1017,Clear,6.83333333333,19.9833333333,2.52,99.0005,1,nan,nan
32.8153,-117.135,21.0044444444,4,0.0,0.0,1.0,0.0,19.81,21,18,73,1010,Clouds,9.31666666667,22.35,2.6,290,90,nan,nan
47.6205,-122.3509,21.0047222222,0,0.00816666666667,0.089,0.641666666667,0.269333333333,19.89,21,18,49,1017,Clouds,9.31666666667,23.0333333333,2.1,None,20,nan,nan
41.8376,-87.6818,23.0047222222,0,0.3612,0.0,0.815,0.185,15.25,18,12,55,1021,Clouds,7.15,20.5666666667,4.1,20,40,nan,nan
40.6643,-73.9385,0.00527777777778,0,0.0,0.0,1.0,0.0,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
42.383,-83.1022,0.00583333333333,-2,0.6408,0.152,0.502,0.345,13.1,15,11,76,1021,Clear,6.83333333333,20.2833333333,1.5,310,1,nan,nan
36.1718,-86.785,23.0061111111,0,0.0,0.0,1.0,0.0,20.38,22,18,72,1017,Clear,7.21666666667,20.3833333333,2.1,20,1,nan,nan
39.3002,-76.6105,0.00638888888889,-3,-0.4404,0.244,0.756,0.0,20.24,24,17,77,1016,Clouds,6.46666666667,19.7833333333,3.07,339.5,75,nan,nan
38.9041,-77.0171,0.00638888888889,-3,-0.5994,0.214,0.786,0.0,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
41.8376,-87.6818,23.0066666667,0,0.0,0.0,1.0,0.0,15.25,18,12,55,1021,Clouds,7.15,20.5666666667,4.1,20,40,nan,nan
29.7805,-95.3863,23.0072222222,3,0.4404,0.0,0.838,0.162,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
29.7805,-95.3863,23.0072222222,2,0.8519,0.0,0.617,0.383,27.62,29,25,78,1011,Clouds,7.91666666667,20.85,2.6,70,90,nan,nan
40.6643,-73.9385,0.00722222222222,6,0.40435,0.0,0.8105,0.1895,18.45,23,13,59,1015,Clear,6.26666666667,19.6333333333,2.77,336.5,1,nan,nan
41.8376,-87.6818,23.0080555556,-3,0.10115,0.1225,0.713,0.165,15.25,18,12,55,1021,Clouds,7.15,20.5666666667,4.1,20,40,nan,nan
32.7757,-96.7967,23.0083333333,-4,0.0,0.0,1.0,0.0,26.94,28,26,74,1014,Clear,7.95,21.0,3.1,80,1,nan,nan
30.3072,-97.756,23.0091666667,2,0.3612,0.0,0.848,0.152,26.23,28,24,83,1012,Mist,8.06666666667,21.0166666667,2.92,350.5,1,nan,nan
29.4724,-98.5251,23.0094444444,-2,-0.4767,0.237,0.763,0.0,26.5,27,26,78,1010,Clear,8.11666666667,21.05,3.02,18.0005,1,nan,nan
38.9041,-77.0171,0.00944444444444,-2,-0.3612,0.185,0.815,0.0,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
39.3002,-76.6105,0.00944444444444,0,0.0,0.0,1.0,0.0,20.07,24,17,77,1016,Clouds,6.46666666667,19.7833333333,3.07,339.5,40,nan,nan
45.537,-122.65,21.0097222222,3,0.0261,0.17,0.6765,0.1535,20.49,22,19,52,1016,Clouds,9.4,23.0,6.7,310,20,nan,nan
38.9041,-77.0171,0.01,-1,-0.3182,0.161,0.839,0.0,20.13,23,17,88,1016,Drizzle,6.51666666667,19.8,3.07,339.5,75,nan,nan
